Timestamp;Open;High;Low;Close;Volume
2024-06-25 18:45:00;1.0716;1.0717;1.0714;1.0716;819
2024-06-25 19:00:00;1.0716;1.0716;1.0714;1.0715;1018
2024-06-25 19:15:00;1.0715;1.0718;1.0715;1.0717;611
2024-06-25 19:30:00;1.0717;1.0717;1.0715;1.0716;605
2024-06-25 19:45:00;1.0716;1.0717;1.0715;1.0716;525
2024-06-25 20:00:00;1.0716;1.0716;1.0713;1.0714;412
2024-06-25 20:15:00;1.0714;1.0714;1.0711;1.0711;318
2024-06-25 20:30:00;1.0711;1.0715;1.0711;1.0714;338
2024-06-25 20:45:00;1.0714;1.0715;1.0713;1.0714;269
2024-06-25 21:00:00;1.0707;1.0714;1.0707;1.0714;159
2024-06-25 21:15:00;1.0713;1.0714;1.0711;1.0714;256
2024-06-25 21:30:00;1.0714;1.0714;1.0712;1.0713;179
2024-06-25 21:45:00;1.0713;1.0714;1.0712;1.0713;203
2024-06-25 22:00:00;1.0713;1.0715;1.0713;1.0714;290
2024-06-25 22:15:00;1.0714;1.0715;1.0714;1.0715;155
2024-06-25 22:30:00;1.0715;1.0715;1.0714;1.0714;163
2024-06-25 22:45:00;1.0714;1.0714;1.0712;1.0712;228
2024-06-25 23:00:00;1.0712;1.0712;1.0710;1.0710;504
2024-06-25 23:15:00;1.0710;1.0711;1.0710;1.0710;530
2024-06-25 23:30:00;1.0710;1.0710;1.0710;1.0710;257
2024-06-25 23:45:00;1.0710;1.0710;1.0709;1.0709;377
2024-06-26 00:00:00;1.0709;1.0709;1.0706;1.0707;585
2024-06-26 00:15:00;1.0707;1.0710;1.0707;1.0710;624
2024-06-26 00:30:00;1.0710;1.0710;1.0708;1.0710;478
2024-06-26 00:45:00;1.0710;1.0713;1.0709;1.0711;824
2024-06-26 01:00:00;1.0711;1.0715;1.0711;1.0714;822
2024-06-26 01:15:00;1.0714;1.0716;1.0713;1.0713;917
2024-06-26 01:30:00;1.0713;1.0716;1.0711;1.0714;1657
2024-06-26 01:45:00;1.0714;1.0716;1.0713;1.0716;1014
2024-06-26 02:00:00;1.0716;1.0718;1.0715;1.0715;914
2024-06-26 02:15:00;1.0715;1.0717;1.0715;1.0715;739
2024-06-26 02:30:00;1.0715;1.0715;1.0712;1.0712;573
2024-06-26 02:45:00;1.0712;1.0712;1.0709;1.0710;574
2024-06-26 03:00:00;1.0710;1.0711;1.0709;1.0711;523
2024-06-26 03:15:00;1.0711;1.0712;1.0710;1.0712;448
2024-06-26 03:30:00;1.0712;1.0713;1.0712;1.0712;481
2024-06-26 03:45:00;1.0712;1.0712;1.0710;1.0711;507
2024-06-26 04:00:00;1.0711;1.0711;1.0707;1.0710;513
2024-06-26 04:15:00;1.0710;1.0711;1.0710;1.0711;402
2024-06-26 04:30:00;1.0711;1.0711;1.0709;1.0710;576
2024-06-26 04:45:00;1.0710;1.0712;1.0709;1.0710;647
2024-06-26 05:00:00;1.0710;1.0711;1.0709;1.0710;706
2024-06-26 05:15:00;1.0711;1.0711;1.0705;1.0706;513
2024-06-26 05:30:00;1.0706;1.0706;1.0704;1.0706;704
2024-06-26 05:45:00;1.0706;1.0706;1.0702;1.0704;826
2024-06-26 06:00:00;1.0704;1.0706;1.0702;1.0702;982
2024-06-26 06:15:00;1.0702;1.0705;1.0699;1.0702;1157
2024-06-26 06:30:00;1.0702;1.0703;1.0695;1.0696;1330
2024-06-26 06:45:00;1.0696;1.0699;1.0694;1.0695;1189
2024-06-26 07:00:00;1.0695;1.0696;1.0690;1.0690;1370
2024-06-26 07:15:00;1.0690;1.0691;1.0685;1.0688;1418
2024-06-26 07:30:00;1.0688;1.0691;1.0686;1.0691;1401
2024-06-26 07:45:00;1.0691;1.0695;1.0690;1.0694;1356
2024-06-26 08:00:00;1.0694;1.0696;1.0692;1.0695;1353
2024-06-26 08:15:00;1.0695;1.0700;1.0694;1.0699;1343
2024-06-26 08:30:00;1.0699;1.0699;1.0692;1.0694;1298
2024-06-26 08:45:00;1.0694;1.0695;1.0690;1.0695;1545
2024-06-26 09:00:00;1.0695;1.0699;1.0695;1.0698;1409
2024-06-26 09:15:00;1.0698;1.0699;1.0696;1.0697;1239
2024-06-26 09:30:00;1.0697;1.0697;1.0690;1.0690;1390
2024-06-26 09:45:00;1.0690;1.0690;1.0688;1.0689;1095
2024-06-26 10:00:00;1.0689;1.0689;1.0684;1.0684;1039
2024-06-26 10:15:00;1.0684;1.0685;1.0682;1.0683;1214
2024-06-26 10:30:00;1.0683;1.0688;1.0683;1.0684;1161
2024-06-26 10:45:00;1.0684;1.0687;1.0683;1.0685;1153
2024-06-26 11:00:00;1.0685;1.0687;1.0682;1.0684;1277
2024-06-26 11:15:00;1.0684;1.0684;1.0681;1.0681;1310
2024-06-26 11:30:00;1.0681;1.0685;1.0679;1.0685;1316
2024-06-26 11:45:00;1.0685;1.0695;1.0682;1.0694;1593
2024-06-26 12:00:00;1.0694;1.0694;1.0686;1.0687;1823
2024-06-26 12:15:00;1.0687;1.0693;1.0686;1.0686;1880
2024-06-26 12:30:00;1.0686;1.0687;1.0680;1.0684;1797
2024-06-26 12:45:00;1.0684;1.0684;1.0677;1.0677;1763
2024-06-26 13:00:00;1.0677;1.0682;1.0674;1.0675;2299
2024-06-26 13:15:00;1.0675;1.0675;1.0669;1.0670;2024
2024-06-26 13:30:00;1.0670;1.0676;1.0666;1.0673;2601
2024-06-26 13:45:00;1.0673;1.0681;1.0671;1.0675;2060
2024-06-26 14:00:00;1.0675;1.0686;1.0675;1.0685;2208
2024-06-26 14:15:00;1.0686;1.0688;1.0682;1.0685;2056
2024-06-26 14:30:00;1.0685;1.0693;1.0684;1.0690;2150
2024-06-26 14:45:00;1.0690;1.0696;1.0680;1.0680;3074
2024-06-26 15:00:00;1.0680;1.0683;1.0675;1.0677;2652
2024-06-26 15:15:00;1.0677;1.0682;1.0676;1.0682;1730
2024-06-26 15:30:00;1.0682;1.0685;1.0680;1.0685;1502
2024-06-26 15:45:00;1.0685;1.0687;1.0680;1.0682;1263
2024-06-26 16:00:00;1.0682;1.0685;1.0679;1.0683;1439
2024-06-26 16:15:00;1.0683;1.0687;1.0682;1.0686;999
2024-06-26 16:30:00;1.0686;1.0688;1.0684;1.0685;1108
2024-06-26 16:45:00;1.0685;1.0685;1.0681;1.0682;1114
2024-06-26 17:00:00;1.0682;1.0687;1.0681;1.0687;1304
2024-06-26 17:15:00;1.0687;1.0689;1.0684;1.0689;1058
2024-06-26 17:30:00;1.0689;1.0691;1.0686;1.0688;1119
2024-06-26 17:45:00;1.0688;1.0688;1.0682;1.0686;1102
2024-06-26 18:00:00;1.0686;1.0686;1.0682;1.0682;921
2024-06-26 18:15:00;1.0682;1.0682;1.0679;1.0679;904
2024-06-26 18:30:00;1.0679;1.0680;1.0678;1.0679;710
2024-06-26 18:45:00;1.0679;1.0681;1.0679;1.0680;753
2024-06-26 19:00:00;1.0680;1.0680;1.0675;1.0676;760
2024-06-26 19:15:00;1.0676;1.0678;1.0676;1.0677;706
2024-06-26 19:30:00;1.0677;1.0679;1.0675;1.0678;697
2024-06-26 19:45:00;1.0678;1.0682;1.0677;1.0681;721
2024-06-26 20:00:00;1.0681;1.0681;1.0678;1.0678;496
2024-06-26 20:15:00;1.0678;1.0679;1.0678;1.0678;344
2024-06-26 20:30:00;1.0678;1.0679;1.0678;1.0678;334
2024-06-26 20:45:00;1.0678;1.0681;1.0678;1.0680;355
2024-06-26 21:00:00;1.0680;1.0680;1.0678;1.0678;110
2024-06-26 21:15:00;1.0678;1.0680;1.0678;1.0680;240
2024-06-26 21:30:00;1.0680;1.0681;1.0680;1.0680;188
2024-06-26 21:45:00;1.0680;1.0680;1.0679;1.0680;109
2024-06-26 22:00:00;1.0680;1.0682;1.0679;1.0682;278
2024-06-26 22:15:00;1.0682;1.0682;1.0680;1.0680;335
2024-06-26 22:30:00;1.0680;1.0680;1.0680;1.0680;364
2024-06-26 22:45:00;1.0680;1.0681;1.0680;1.0680;229
2024-06-26 23:00:00;1.0681;1.0681;1.0678;1.0678;412
2024-06-26 23:15:00;1.0678;1.0680;1.0678;1.0680;397
2024-06-26 23:30:00;1.0680;1.0681;1.0680;1.0680;380
2024-06-26 23:45:00;1.0680;1.0681;1.0680;1.0680;301
2024-06-27 00:00:00;1.0680;1.0680;1.0678;1.0680;908
2024-06-27 00:15:00;1.0680;1.0682;1.0679;1.0679;840
2024-06-27 00:30:00;1.0680;1.0681;1.0677;1.0678;974
2024-06-27 00:45:00;1.0678;1.0679;1.0677;1.0678;799
2024-06-27 01:00:00;1.0678;1.0682;1.0678;1.0681;835
2024-06-27 01:15:00;1.0681;1.0685;1.0681;1.0685;828
2024-06-27 01:30:00;1.0685;1.0687;1.0684;1.0684;895
2024-06-27 01:45:00;1.0684;1.0690;1.0684;1.0689;861
2024-06-27 02:00:00;1.0689;1.0692;1.0689;1.0689;834
2024-06-27 02:15:00;1.0689;1.0691;1.0688;1.0691;629
2024-06-27 02:30:00;1.0691;1.0691;1.0690;1.0690;563
2024-06-27 02:45:00;1.0690;1.0691;1.0688;1.0689;678
2024-06-27 03:00:00;1.0689;1.0690;1.0688;1.0689;558
2024-06-27 03:15:00;1.0689;1.0692;1.0689;1.0691;573
2024-06-27 03:30:00;1.0691;1.0692;1.0691;1.0691;491
2024-06-27 03:45:00;1.0691;1.0692;1.0691;1.0691;326
2024-06-27 04:00:00;1.0691;1.0692;1.0691;1.0692;395
2024-06-27 04:15:00;1.0692;1.0695;1.0692;1.0693;462
2024-06-27 04:30:00;1.0693;1.0693;1.0691;1.0692;446
2024-06-27 04:45:00;1.0692;1.0695;1.0692;1.0694;496
2024-06-27 05:00:00;1.0694;1.0694;1.0693;1.0693;551
2024-06-27 05:15:00;1.0693;1.0694;1.0692;1.0693;341
2024-06-27 05:30:00;1.0693;1.0696;1.0693;1.0695;707
2024-06-27 05:45:00;1.0695;1.0697;1.0694;1.0696;795
2024-06-27 06:00:00;1.0695;1.0697;1.0693;1.0695;1434
2024-06-27 06:15:00;1.0695;1.0696;1.0693;1.0696;988
2024-06-27 06:30:00;1.0696;1.0699;1.0692;1.0693;1248
2024-06-27 06:45:00;1.0693;1.0695;1.0691;1.0693;1249
2024-06-27 07:00:00;1.0693;1.0694;1.0690;1.0694;1360
2024-06-27 07:15:00;1.0694;1.0698;1.0693;1.0693;1774
2024-06-27 07:30:00;1.0693;1.0697;1.0692;1.0693;1717
2024-06-27 07:45:00;1.0693;1.0695;1.0688;1.0690;1502
2024-06-27 08:00:00;1.0690;1.0691;1.0687;1.0687;1405
2024-06-27 08:15:00;1.0687;1.0688;1.0680;1.0684;1301
2024-06-27 08:30:00;1.0684;1.0690;1.0683;1.0687;1657
2024-06-27 08:45:00;1.0687;1.0691;1.0687;1.0688;1303
2024-06-27 09:00:00;1.0688;1.0692;1.0687;1.0689;1337
2024-06-27 09:15:00;1.0689;1.0698;1.0689;1.0696;1562
2024-06-27 09:30:00;1.0696;1.0697;1.0694;1.0696;1221
2024-06-27 09:45:00;1.0696;1.0701;1.0696;1.0697;1198
2024-06-27 10:00:00;1.0697;1.0698;1.0690;1.0692;1316
2024-06-27 10:15:00;1.0692;1.0697;1.0691;1.0696;1540
2024-06-27 10:30:00;1.0696;1.0701;1.0695;1.0700;1429
2024-06-27 10:45:00;1.0700;1.0704;1.0698;1.0704;1168
2024-06-27 11:00:00;1.0704;1.0704;1.0700;1.0700;1100
2024-06-27 11:15:00;1.0700;1.0701;1.0698;1.0701;967
2024-06-27 11:30:00;1.0701;1.0703;1.0699;1.0701;1106
2024-06-27 11:45:00;1.0701;1.0702;1.0693;1.0693;1385
2024-06-27 12:00:00;1.0693;1.0698;1.0693;1.0698;1489
2024-06-27 12:15:00;1.0698;1.0704;1.0696;1.0702;1319
2024-06-27 12:30:00;1.0702;1.0720;1.0697;1.0717;3867
2024-06-27 12:45:00;1.0717;1.0722;1.0712;1.0719;2942
2024-06-27 13:00:00;1.0719;1.0723;1.0718;1.0721;2298
2024-06-27 13:15:00;1.0721;1.0725;1.0717;1.0720;2049
2024-06-27 13:30:00;1.0720;1.0726;1.0720;1.0724;2387
2024-06-27 13:45:00;1.0724;1.0725;1.0718;1.0720;1851
2024-06-27 14:00:00;1.0720;1.0725;1.0716;1.0720;2358
2024-06-27 14:15:00;1.0720;1.0720;1.0708;1.0711;2091
2024-06-27 14:30:00;1.0711;1.0717;1.0711;1.0713;1768
2024-06-27 14:45:00;1.0713;1.0714;1.0710;1.0712;1914
2024-06-27 15:00:00;1.0713;1.0713;1.0707;1.0709;1825
2024-06-27 15:15:00;1.0709;1.0710;1.0700;1.0702;1497
2024-06-27 15:30:00;1.0702;1.0711;1.0701;1.0707;1492
2024-06-27 15:45:00;1.0707;1.0710;1.0706;1.0707;1376
2024-06-27 16:00:00;1.0707;1.0710;1.0703;1.0706;1668
2024-06-27 16:15:00;1.0706;1.0709;1.0705;1.0705;1010
2024-06-27 16:30:00;1.0705;1.0706;1.0704;1.0705;689
2024-06-27 16:45:00;1.0705;1.0708;1.0704;1.0707;774
2024-06-27 17:00:00;1.0707;1.0708;1.0706;1.0706;1186
2024-06-27 17:15:00;1.0706;1.0706;1.0704;1.0706;952
2024-06-27 17:30:00;1.0706;1.0708;1.0704;1.0706;793
2024-06-27 17:45:00;1.0706;1.0707;1.0705;1.0705;769
2024-06-27 18:00:00;1.0705;1.0705;1.0702;1.0704;1083
2024-06-27 18:15:00;1.0704;1.0705;1.0702;1.0704;734
2024-06-27 18:30:00;1.0704;1.0707;1.0703;1.0705;767
2024-06-27 18:45:00;1.0705;1.0708;1.0704;1.0705;817
2024-06-27 19:00:00;1.0706;1.0706;1.0704;1.0705;874
2024-06-27 19:15:00;1.0705;1.0707;1.0704;1.0705;789
2024-06-27 19:30:00;1.0705;1.0705;1.0703;1.0703;665
2024-06-27 19:45:00;1.0703;1.0703;1.0701;1.0703;994
2024-06-27 20:00:00;1.0703;1.0705;1.0703;1.0704;502
2024-06-27 20:15:00;1.0704;1.0705;1.0703;1.0704;408
2024-06-27 20:30:00;1.0704;1.0704;1.0703;1.0703;330
2024-06-27 20:45:00;1.0703;1.0705;1.0703;1.0704;398
2024-06-27 21:00:00;1.0704;1.0704;1.0703;1.0703;68
2024-06-27 21:15:00;1.0703;1.0705;1.0703;1.0705;113
2024-06-27 21:30:00;1.0705;1.0705;1.0704;1.0705;207
2024-06-27 21:45:00;1.0705;1.0705;1.0704;1.0705;277
2024-06-27 22:00:00;1.0705;1.0705;1.0703;1.0704;269
2024-06-27 22:15:00;1.0704;1.0705;1.0704;1.0705;251
2024-06-27 22:30:00;1.0705;1.0705;1.0704;1.0705;244
2024-06-27 22:45:00;1.0705;1.0705;1.0704;1.0704;227
2024-06-27 23:00:00;1.0704;1.0705;1.0703;1.0705;375
2024-06-27 23:15:00;1.0705;1.0708;1.0705;1.0708;371
2024-06-27 23:30:00;1.0708;1.0709;1.0708;1.0709;478
2024-06-27 23:45:00;1.0709;1.0709;1.0708;1.0708;391
2024-06-28 00:00:00;1.0708;1.0711;1.0707;1.0710;675
2024-06-28 00:15:00;1.0710;1.0711;1.0708;1.0709;572
2024-06-28 00:30:00;1.0709;1.0710;1.0706;1.0706;617
2024-06-28 00:45:00;1.0706;1.0706;1.0697;1.0698;1107
2024-06-28 01:00:00;1.0698;1.0699;1.0692;1.0694;1164
2024-06-28 01:15:00;1.0695;1.0695;1.0688;1.0689;1346
2024-06-28 01:30:00;1.0689;1.0691;1.0685;1.0690;1523
2024-06-28 01:45:00;1.0690;1.0692;1.0686;1.0691;1414
2024-06-28 02:00:00;1.0691;1.0693;1.0688;1.0692;1129
2024-06-28 02:15:00;1.0692;1.0695;1.0692;1.0695;1034
2024-06-28 02:30:00;1.0695;1.0697;1.0694;1.0696;852
2024-06-28 02:45:00;1.0697;1.0697;1.0694;1.0694;725
2024-06-28 03:00:00;1.0694;1.0694;1.0691;1.0694;589
2024-06-28 03:15:00;1.0694;1.0695;1.0692;1.0693;513
2024-06-28 03:30:00;1.0693;1.0694;1.0692;1.0693;489
2024-06-28 03:45:00;1.0693;1.0693;1.0690;1.0692;507
2024-06-28 04:00:00;1.0692;1.0692;1.0689;1.0689;531
2024-06-28 04:15:00;1.0689;1.0689;1.0686;1.0686;551
2024-06-28 04:30:00;1.0686;1.0688;1.0686;1.0687;601
2024-06-28 04:45:00;1.0687;1.0687;1.0686;1.0687;572
2024-06-28 05:00:00;1.0687;1.0691;1.0686;1.0691;537
2024-06-28 05:15:00;1.0691;1.0692;1.0690;1.0691;550
2024-06-28 05:30:00;1.0691;1.0691;1.0690;1.0691;629
2024-06-28 05:45:00;1.0691;1.0692;1.0689;1.0690;641
2024-06-28 06:00:00;1.0690;1.0693;1.0690;1.0693;1155
2024-06-28 06:15:00;1.0693;1.0697;1.0692;1.0696;1131
2024-06-28 06:30:00;1.0696;1.0698;1.0693;1.0696;1230
2024-06-28 06:45:00;1.0696;1.0698;1.0695;1.0697;1109
2024-06-28 07:00:00;1.0697;1.0699;1.0695;1.0696;1532
2024-06-28 07:15:00;1.0696;1.0699;1.0692;1.0699;1842
2024-06-28 07:30:00;1.0699;1.0704;1.0698;1.0701;1504
2024-06-28 07:45:00;1.0701;1.0701;1.0696;1.0697;1176
2024-06-28 08:00:00;1.0697;1.0697;1.0694;1.0696;1497
2024-06-28 08:15:00;1.0696;1.0696;1.0692;1.0693;1268
2024-06-28 08:30:00;1.0693;1.0698;1.0693;1.0694;1083
2024-06-28 08:45:00;1.0694;1.0700;1.0693;1.0698;1623
2024-06-28 09:00:00;1.0698;1.0698;1.0694;1.0696;1469
2024-06-28 09:15:00;1.0696;1.0698;1.0693;1.0695;1129
2024-06-28 09:30:00;1.0695;1.0705;1.0695;1.0705;1321
2024-06-28 09:45:00;1.0705;1.0709;1.0703;1.0709;1132
2024-06-28 10:00:00;1.0709;1.0710;1.0706;1.0707;1430
2024-06-28 10:15:00;1.0707;1.0708;1.0705;1.0706;1087
2024-06-28 10:30:00;1.0706;1.0710;1.0704;1.0705;1161
2024-06-28 10:45:00;1.0705;1.0710;1.0704;1.0709;960
2024-06-28 11:00:00;1.0709;1.0712;1.0707;1.0708;1035
2024-06-28 11:15:00;1.0708;1.0709;1.0702;1.0703;1036
2024-06-28 11:30:00;1.0703;1.0703;1.0697;1.0699;1100
2024-06-28 11:45:00;1.0699;1.0700;1.0692;1.0697;1151
2024-06-28 12:00:00;1.0697;1.0706;1.0697;1.0703;1667
2024-06-28 12:15:00;1.0703;1.0707;1.0701;1.0704;1559
2024-06-28 12:30:00;1.0704;1.0719;1.0697;1.0702;4198
2024-06-28 12:45:00;1.0702;1.0710;1.0699;1.0705;2776
2024-06-28 13:00:00;1.0705;1.0708;1.0702;1.0703;2449
2024-06-28 13:15:00;1.0703;1.0706;1.0695;1.0697;2591
2024-06-28 13:30:00;1.0697;1.0702;1.0693;1.0701;2470
2024-06-28 13:45:00;1.0701;1.0704;1.0698;1.0698;2390
2024-06-28 14:00:00;1.0698;1.0706;1.0693;1.0705;3101
2024-06-28 14:15:00;1.0705;1.0707;1.0701;1.0701;2454
2024-06-28 14:30:00;1.0701;1.0703;1.0693;1.0700;2708
2024-06-28 14:45:00;1.0700;1.0722;1.0700;1.0718;4728
2024-06-28 15:00:00;1.0718;1.0718;1.0711;1.0716;3293
2024-06-28 15:15:00;1.0715;1.0716;1.0710;1.0715;2177
2024-06-28 15:30:00;1.0715;1.0718;1.0713;1.0714;1866
2024-06-28 15:45:00;1.0714;1.0716;1.0710;1.0711;1892
2024-06-28 16:00:00;1.0711;1.0716;1.0710;1.0716;1533
2024-06-28 16:15:00;1.0716;1.0721;1.0715;1.0720;1503
2024-06-28 16:30:00;1.0720;1.0722;1.0713;1.0716;1600
2024-06-28 16:45:00;1.0716;1.0717;1.0714;1.0716;1355
2024-06-28 17:00:00;1.0716;1.0722;1.0715;1.0722;1118
2024-06-28 17:15:00;1.0722;1.0725;1.0718;1.0718;911
2024-06-28 17:30:00;1.0718;1.0718;1.0714;1.0716;1212
2024-06-28 17:45:00;1.0716;1.0716;1.0714;1.0714;924
2024-06-28 18:00:00;1.0714;1.0718;1.0714;1.0718;857
2024-06-28 18:15:00;1.0718;1.0718;1.0715;1.0715;1051
2024-06-28 18:30:00;1.0715;1.0717;1.0714;1.0714;957
2024-06-28 18:45:00;1.0714;1.0715;1.0711;1.0712;1235
2024-06-28 19:00:00;1.0712;1.0713;1.0709;1.0712;1042
2024-06-28 19:15:00;1.0712;1.0712;1.0709;1.0709;783
2024-06-28 19:30:00;1.0709;1.0710;1.0706;1.0710;1159
2024-06-28 19:45:00;1.0710;1.0713;1.0709;1.0711;1342
2024-06-28 20:00:00;1.0711;1.0711;1.0708;1.0710;694
2024-06-28 20:15:00;1.0710;1.0712;1.0709;1.0710;457
2024-06-28 20:30:00;1.0710;1.0712;1.0710;1.0712;553
2024-06-28 20:45:00;1.0712;1.0714;1.0711;1.0714;707
2024-06-30 21:00:00;1.0742;1.0745;1.0738;1.0742;185
2024-06-30 21:15:00;1.0741;1.0743;1.0736;1.0737;373
2024-06-30 21:30:00;1.0737;1.0739;1.0735;1.0737;613
2024-06-30 21:45:00;1.0737;1.0739;1.0735;1.0738;398
2024-06-30 22:00:00;1.0733;1.0741;1.0733;1.0735;954
2024-06-30 22:15:00;1.0735;1.0739;1.0733;1.0738;585
2024-06-30 22:30:00;1.0738;1.0738;1.0735;1.0735;771
2024-06-30 22:45:00;1.0736;1.0737;1.0735;1.0737;627
2024-06-30 23:00:00;1.0737;1.0739;1.0737;1.0739;626
2024-06-30 23:15:00;1.0739;1.0740;1.0736;1.0736;458
2024-06-30 23:30:00;1.0736;1.0737;1.0736;1.0737;359
2024-06-30 23:45:00;1.0737;1.0737;1.0734;1.0735;460
2024-07-01 00:00:00;1.0735;1.0738;1.0735;1.0736;830
2024-07-01 00:15:00;1.0736;1.0747;1.0736;1.0743;1340
2024-07-01 00:30:00;1.0743;1.0750;1.0742;1.0750;1233
2024-07-01 00:45:00;1.0749;1.0750;1.0742;1.0746;1258
2024-07-01 01:00:00;1.0745;1.0749;1.0743;1.0749;1886
2024-07-01 01:15:00;1.0749;1.0757;1.0748;1.0757;1503
2024-07-01 01:30:00;1.0757;1.0761;1.0749;1.0749;1920
2024-07-01 01:45:00;1.0749;1.0751;1.0747;1.0748;1221
2024-07-01 02:00:00;1.0748;1.0749;1.0747;1.0748;1527
