Timestamp;Open;High;Low;Close;Volume
2024-06-25 00:31:00;1.0734;1.0734;1.0734;1.0734;21
2024-06-25 00:32:00;1.0734;1.0734;1.0734;1.0734;52
2024-06-25 00:33:00;1.0734;1.0734;1.0734;1.0734;56
2024-06-25 00:34:00;1.0734;1.0735;1.0734;1.0735;61
2024-06-25 00:35:00;1.0735;1.0735;1.0735;1.0735;17
2024-06-25 00:36:00;1.0735;1.0735;1.0735;1.0735;45
2024-06-25 00:37:00;1.0735;1.0735;1.0735;1.0735;24
2024-06-25 00:38:00;1.0735;1.0735;1.0735;1.0735;22
2024-06-25 00:39:00;1.0735;1.0735;1.0734;1.0735;29
2024-06-25 00:40:00;1.0735;1.0735;1.0734;1.0734;48
2024-06-25 00:41:00;1.0734;1.0735;1.0734;1.0735;41
2024-06-25 00:42:00;1.0735;1.0736;1.0735;1.0736;33
2024-06-25 00:43:00;1.0735;1.0736;1.0735;1.0735;35
2024-06-25 00:44:00;1.0735;1.0735;1.0735;1.0735;26
2024-06-25 00:45:00;1.0735;1.0735;1.0735;1.0735;33
2024-06-25 00:46:00;1.0735;1.0735;1.0735;1.0735;34
2024-06-25 00:47:00;1.0735;1.0735;1.0734;1.0735;35
2024-06-25 00:48:00;1.0735;1.0735;1.0734;1.0734;47
2024-06-25 00:49:00;1.0734;1.0735;1.0734;1.0735;34
2024-06-25 00:50:00;1.0735;1.0735;1.0734;1.0735;39
2024-06-25 00:51:00;1.0735;1.0735;1.0735;1.0735;33
2024-06-25 00:52:00;1.0735;1.0735;1.0735;1.0735;23
2024-06-25 00:53:00;1.0735;1.0735;1.0734;1.0735;56
2024-06-25 00:54:00;1.0735;1.0735;1.0734;1.0734;66
2024-06-25 00:55:00;1.0734;1.0735;1.0734;1.0735;83
2024-06-25 00:56:00;1.0735;1.0735;1.0733;1.0733;78
2024-06-25 00:57:00;1.0733;1.0733;1.0732;1.0733;77
2024-06-25 00:58:00;1.0734;1.0734;1.0733;1.0733;85
2024-06-25 00:59:00;1.0733;1.0734;1.0733;1.0734;90
2024-06-25 01:00:00;1.0734;1.0734;1.0733;1.0733;126
2024-06-25 01:01:00;1.0733;1.0734;1.0733;1.0734;89
2024-06-25 01:02:00;1.0734;1.0734;1.0733;1.0733;79
2024-06-25 01:03:00;1.0733;1.0734;1.0733;1.0733;65
2024-06-25 01:04:00;1.0733;1.0734;1.0733;1.0734;80
2024-06-25 01:05:00;1.0734;1.0735;1.0734;1.0734;76
2024-06-25 01:06:00;1.0734;1.0735;1.0734;1.0735;54
2024-06-25 01:07:00;1.0734;1.0735;1.0734;1.0734;67
2024-06-25 01:08:00;1.0734;1.0735;1.0734;1.0734;69
2024-06-25 01:09:00;1.0734;1.0734;1.0734;1.0734;18
2024-06-25 01:10:00;1.0734;1.0734;1.0733;1.0733;47
2024-06-25 01:11:00;1.0733;1.0734;1.0733;1.0734;25
2024-06-25 01:12:00;1.0734;1.0734;1.0733;1.0733;79
2024-06-25 01:13:00;1.0733;1.0734;1.0733;1.0734;42
2024-06-25 01:14:00;1.0734;1.0734;1.0734;1.0734;32
2024-06-25 01:15:00;1.0734;1.0734;1.0733;1.0734;53
2024-06-25 01:16:00;1.0734;1.0734;1.0734;1.0734;28
2024-06-25 01:17:00;1.0734;1.0735;1.0734;1.0734;59
2024-06-25 01:18:00;1.0734;1.0735;1.0734;1.0735;40
2024-06-25 01:19:00;1.0735;1.0736;1.0735;1.0735;59
2024-06-25 01:20:00;1.0735;1.0736;1.0735;1.0736;49
2024-06-25 01:21:00;1.0736;1.0736;1.0735;1.0735;25
2024-06-25 01:22:00;1.0735;1.0736;1.0735;1.0736;18
2024-06-25 01:23:00;1.0736;1.0736;1.0736;1.0736;44
2024-06-25 01:24:00;1.0736;1.0736;1.0736;1.0736;37
2024-06-25 01:25:00;1.0736;1.0736;1.0735;1.0735;47
2024-06-25 01:26:00;1.0734;1.0735;1.0734;1.0734;34
2024-06-25 01:27:00;1.0734;1.0734;1.0733;1.0733;79
2024-06-25 01:28:00;1.0733;1.0733;1.0733;1.0733;64
2024-06-25 01:29:00;1.0733;1.0733;1.0732;1.0733;67
2024-06-25 01:30:00;1.0733;1.0733;1.0732;1.0733;62
2024-06-25 01:31:00;1.0733;1.0734;1.0733;1.0733;117
2024-06-25 01:32:00;1.0733;1.0733;1.0732;1.0733;92
2024-06-25 01:33:00;1.0733;1.0734;1.0733;1.0734;72
2024-06-25 01:34:00;1.0734;1.0734;1.0733;1.0733;58
2024-06-25 01:35:00;1.0733;1.0734;1.0733;1.0734;65
2024-06-25 01:36:00;1.0734;1.0734;1.0733;1.0733;50
2024-06-25 01:37:00;1.0733;1.0733;1.0733;1.0733;56
2024-06-25 01:38:00;1.0733;1.0735;1.0733;1.0735;58
2024-06-25 01:39:00;1.0735;1.0735;1.0734;1.0735;34
2024-06-25 01:40:00;1.0735;1.0735;1.0735;1.0735;46
2024-06-25 01:41:00;1.0735;1.0735;1.0735;1.0735;78
2024-06-25 01:42:00;1.0735;1.0735;1.0735;1.0735;44
2024-06-25 01:43:00;1.0735;1.0735;1.0735;1.0735;56
2024-06-25 01:44:00;1.0735;1.0735;1.0735;1.0735;32
2024-06-25 01:45:00;1.0735;1.0735;1.0735;1.0735;30
2024-06-25 01:46:00;1.0735;1.0735;1.0735;1.0735;46
2024-06-25 01:47:00;1.0735;1.0735;1.0734;1.0735;29
2024-06-25 01:48:00;1.0734;1.0735;1.0734;1.0734;36
2024-06-25 01:49:00;1.0734;1.0734;1.0734;1.0734;30
2024-06-25 01:50:00;1.0734;1.0734;1.0734;1.0734;53
2024-06-25 01:51:00;1.0734;1.0734;1.0734;1.0734;50
2024-06-25 01:52:00;1.0734;1.0734;1.0734;1.0734;81
2024-06-25 01:53:00;1.0734;1.0734;1.0734;1.0734;78
2024-06-25 01:54:00;1.0734;1.0734;1.0733;1.0734;83
2024-06-25 01:55:00;1.0734;1.0736;1.0734;1.0735;46
2024-06-25 01:56:00;1.0735;1.0735;1.0735;1.0735;52
2024-06-25 01:57:00;1.0735;1.0735;1.0735;1.0735;63
2024-06-25 01:58:00;1.0735;1.0735;1.0734;1.0735;52
2024-06-25 01:59:00;1.0735;1.0735;1.0734;1.0735;62
2024-06-25 02:00:00;1.0735;1.0735;1.0734;1.0735;46
2024-06-25 02:01:00;1.0735;1.0735;1.0734;1.0734;60
2024-06-25 02:02:00;1.0734;1.0734;1.0734;1.0734;31
2024-06-25 02:03:00;1.0734;1.0735;1.0734;1.0735;64
2024-06-25 02:04:00;1.0735;1.0735;1.0735;1.0735;58
2024-06-25 02:05:00;1.0735;1.0735;1.0735;1.0735;69
2024-06-25 02:06:00;1.0735;1.0736;1.0735;1.0736;62
2024-06-25 02:07:00;1.0736;1.0736;1.0735;1.0736;56
2024-06-25 02:08:00;1.0736;1.0736;1.0736;1.0736;45
2024-06-25 02:09:00;1.0736;1.0736;1.0736;1.0736;31
2024-06-25 02:10:00;1.0736;1.0736;1.0735;1.0736;79
2024-06-25 02:11:00;1.0736;1.0736;1.0736;1.0736;38
2024-06-25 02:12:00;1.0736;1.0736;1.0736;1.0736;2
2024-06-25 02:13:00;1.0736;1.0736;1.0735;1.0735;42
2024-06-25 02:14:00;1.0735;1.0736;1.0735;1.0736;18
2024-06-25 02:15:00;1.0736;1.0736;1.0735;1.0736;26
2024-06-25 02:16:00;1.0736;1.0736;1.0735;1.0735;37
2024-06-25 02:17:00;1.0736;1.0736;1.0736;1.0736;22
2024-06-25 02:18:00;1.0736;1.0736;1.0736;1.0736;42
2024-06-25 02:19:00;1.0736;1.0736;1.0736;1.0736;7
2024-06-25 02:20:00;1.0736;1.0736;1.0736;1.0736;26
2024-06-25 02:21:00;1.0736;1.0736;1.0736;1.0736;27
2024-06-25 02:22:00;1.0736;1.0736;1.0736;1.0736;55
2024-06-25 02:23:00;1.0736;1.0736;1.0736;1.0736;51
2024-06-25 02:24:00;1.0736;1.0736;1.0735;1.0735;42
2024-06-25 02:25:00;1.0735;1.0736;1.0735;1.0736;40
2024-06-25 02:26:00;1.0735;1.0736;1.0735;1.0736;18
2024-06-25 02:27:00;1.0736;1.0736;1.0735;1.0736;44
2024-06-25 02:28:00;1.0736;1.0736;1.0736;1.0736;25
2024-06-25 02:29:00;1.0736;1.0736;1.0735;1.0736;27
2024-06-25 02:30:00;1.0736;1.0736;1.0736;1.0736;29
2024-06-25 02:31:00;1.0736;1.0736;1.0735;1.0736;44
2024-06-25 02:32:00;1.0736;1.0737;1.0736;1.0737;38
2024-06-25 02:33:00;1.0737;1.0737;1.0736;1.0736;47
2024-06-25 02:34:00;1.0736;1.0737;1.0736;1.0736;57
2024-06-25 02:35:00;1.0737;1.0737;1.0737;1.0737;36
2024-06-25 02:36:00;1.0737;1.0737;1.0736;1.0737;48
2024-06-25 02:37:00;1.0737;1.0737;1.0737;1.0737;16
2024-06-25 02:38:00;1.0737;1.0737;1.0737;1.0737;23
2024-06-25 02:39:00;1.0737;1.0737;1.0737;1.0737;17
2024-06-25 02:40:00;1.0737;1.0737;1.0736;1.0736;54
2024-06-25 02:41:00;1.0736;1.0736;1.0736;1.0736;25
2024-06-25 02:42:00;1.0736;1.0736;1.0736;1.0736;42
2024-06-25 02:43:00;1.0736;1.0736;1.0736;1.0736;24
2024-06-25 02:44:00;1.0736;1.0736;1.0736;1.0736;19
2024-06-25 02:45:00;1.0736;1.0736;1.0736;1.0736;41
2024-06-25 02:46:00;1.0736;1.0737;1.0736;1.0736;27
2024-06-25 02:47:00;1.0736;1.0736;1.0736;1.0736;52
2024-06-25 02:48:00;1.0736;1.0736;1.0736;1.0736;78
2024-06-25 02:49:00;1.0736;1.0736;1.0735;1.0735;39
2024-06-25 02:50:00;1.0735;1.0736;1.0735;1.0736;61
2024-06-25 02:51:00;1.0736;1.0736;1.0736;1.0736;28
2024-06-25 02:52:00;1.0736;1.0736;1.0736;1.0736;30
2024-06-25 02:53:00;1.0736;1.0736;1.0736;1.0736;26
2024-06-25 02:54:00;1.0736;1.0736;1.0736;1.0736;35
2024-06-25 02:55:00;1.0736;1.0737;1.0736;1.0737;40
2024-06-25 02:56:00;1.0737;1.0737;1.0737;1.0737;46
2024-06-25 02:57:00;1.0737;1.0737;1.0737;1.0737;34
2024-06-25 02:58:00;1.0737;1.0737;1.0737;1.0737;20
2024-06-25 02:59:00;1.0737;1.0737;1.0737;1.0737;47
2024-06-25 03:00:00;1.0737;1.0737;1.0737;1.0737;46
2024-06-25 03:01:00;1.0737;1.0737;1.0737;1.0737;18
2024-06-25 03:02:00;1.0737;1.0737;1.0737;1.0737;18
2024-06-25 03:03:00;1.0737;1.0737;1.0737;1.0737;70
2024-06-25 03:04:00;1.0737;1.0737;1.0737;1.0737;51
2024-06-25 03:05:00;1.0737;1.0737;1.0737;1.0737;36
2024-06-25 03:06:00;1.0737;1.0737;1.0737;1.0737;47
2024-06-25 03:07:00;1.0737;1.0738;1.0737;1.0738;30
2024-06-25 03:08:00;1.0738;1.0738;1.0738;1.0738;18
2024-06-25 03:09:00;1.0738;1.0738;1.0738;1.0738;26
2024-06-25 03:10:00;1.0738;1.0739;1.0738;1.0739;53
2024-06-25 03:11:00;1.0739;1.0739;1.0739;1.0739;74
2024-06-25 03:12:00;1.0739;1.0739;1.0739;1.0739;51
2024-06-25 03:13:00;1.0739;1.0739;1.0739;1.0739;36
2024-06-25 03:14:00;1.0739;1.0739;1.0739;1.0739;35
2024-06-25 03:15:00;1.0739;1.0739;1.0739;1.0739;33
2024-06-25 03:16:00;1.0739;1.0739;1.0738;1.0738;47
2024-06-25 03:17:00;1.0738;1.0739;1.0738;1.0738;57
2024-06-25 03:18:00;1.0738;1.0739;1.0738;1.0738;34
2024-06-25 03:19:00;1.0739;1.0739;1.0738;1.0739;44
2024-06-25 03:20:00;1.0739;1.0739;1.0738;1.0739;57
2024-06-25 03:21:00;1.0739;1.0739;1.0739;1.0739;34
2024-06-25 03:22:00;1.0739;1.0739;1.0738;1.0739;63
2024-06-25 03:23:00;1.0738;1.0739;1.0738;1.0738;47
2024-06-25 03:24:00;1.0738;1.0738;1.0737;1.0738;51
2024-06-25 03:25:00;1.0738;1.0738;1.0737;1.0737;58
2024-06-25 03:26:00;1.0737;1.0737;1.0737;1.0737;13
2024-06-25 03:27:00;1.0737;1.0737;1.0737;1.0737;42
2024-06-25 03:28:00;1.0737;1.0737;1.0736;1.0737;35
2024-06-25 03:29:00;1.0736;1.0737;1.0736;1.0737;40
2024-06-25 03:30:00;1.0737;1.0737;1.0736;1.0736;36
2024-06-25 03:31:00;1.0736;1.0737;1.0736;1.0737;27
2024-06-25 03:32:00;1.0737;1.0737;1.0736;1.0737;62
2024-06-25 03:33:00;1.0737;1.0737;1.0736;1.0737;23
2024-06-25 03:34:00;1.0737;1.0737;1.0736;1.0736;39
2024-06-25 03:35:00;1.0737;1.0737;1.0736;1.0737;28
2024-06-25 03:36:00;1.0737;1.0737;1.0736;1.0736;42
2024-06-25 03:37:00;1.0736;1.0736;1.0736;1.0736;50
2024-06-25 03:38:00;1.0736;1.0737;1.0736;1.0736;39
2024-06-25 03:39:00;1.0736;1.0737;1.0736;1.0736;32
2024-06-25 03:40:00;1.0737;1.0737;1.0736;1.0736;41
2024-06-25 03:41:00;1.0736;1.0737;1.0736;1.0736;35
2024-06-25 03:42:00;1.0736;1.0737;1.0736;1.0736;21
2024-06-25 03:43:00;1.0736;1.0737;1.0736;1.0736;23
2024-06-25 03:44:00;1.0736;1.0736;1.0736;1.0736;28
2024-06-25 03:45:00;1.0736;1.0736;1.0736;1.0736;31
2024-06-25 03:46:00;1.0736;1.0736;1.0736;1.0736;50
2024-06-25 03:47:00;1.0736;1.0737;1.0736;1.0736;37
2024-06-25 03:48:00;1.0737;1.0737;1.0736;1.0737;29
2024-06-25 03:49:00;1.0737;1.0737;1.0737;1.0737;13
2024-06-25 03:50:00;1.0737;1.0737;1.0737;1.0737;14
2024-06-25 03:51:00;1.0737;1.0737;1.0737;1.0737;34
2024-06-25 03:52:00;1.0737;1.0738;1.0737;1.0737;54
2024-06-25 03:53:00;1.0737;1.0738;1.0737;1.0737;39
2024-06-25 03:54:00;1.0737;1.0738;1.0737;1.0737;13
2024-06-25 03:55:00;1.0738;1.0738;1.0737;1.0738;45
2024-06-25 03:56:00;1.0738;1.0738;1.0737;1.0738;106
2024-06-25 03:57:00;1.0737;1.0738;1.0737;1.0738;34
2024-06-25 03:58:00;1.0738;1.0739;1.0738;1.0739;35
2024-06-25 03:59:00;1.0739;1.0739;1.0738;1.0738;57
2024-06-25 04:00:00;1.0739;1.0739;1.0739;1.0739;13
2024-06-25 04:01:00;1.0738;1.0739;1.0738;1.0738;33
2024-06-25 04:02:00;1.0738;1.0739;1.0738;1.0738;45
2024-06-25 04:03:00;1.0738;1.0738;1.0738;1.0738;12
2024-06-25 04:04:00;1.0738;1.0738;1.0738;1.0738;27
2024-06-25 04:05:00;1.0738;1.0738;1.0737;1.0737;36
2024-06-25 04:06:00;1.0737;1.0737;1.0737;1.0737;35
2024-06-25 04:07:00;1.0737;1.0738;1.0737;1.0738;33
2024-06-25 04:08:00;1.0738;1.0738;1.0737;1.0738;35
2024-06-25 04:09:00;1.0738;1.0738;1.0738;1.0738;8
2024-06-25 04:10:00;1.0738;1.0738;1.0738;1.0738;10
2024-06-25 04:11:00;1.0738;1.0739;1.0738;1.0738;56
2024-06-25 04:12:00;1.0739;1.0739;1.0738;1.0738;39
2024-06-25 04:13:00;1.0738;1.0738;1.0738;1.0738;38
2024-06-25 04:14:00;1.0738;1.0738;1.0738;1.0738;57
2024-06-25 04:15:00;1.0738;1.0738;1.0737;1.0738;36
2024-06-25 04:16:00;1.0738;1.0738;1.0737;1.0737;37
2024-06-25 04:17:00;1.0737;1.0738;1.0737;1.0737;19
2024-06-25 04:18:00;1.0737;1.0737;1.0737;1.0737;16
2024-06-25 04:19:00;1.0737;1.0737;1.0737;1.0737;30
2024-06-25 04:20:00;1.0737;1.0737;1.0736;1.0737;59
2024-06-25 04:21:00;1.0737;1.0737;1.0736;1.0737;35
2024-06-25 04:22:00;1.0737;1.0737;1.0737;1.0737;45
2024-06-25 04:23:00;1.0737;1.0737;1.0737;1.0737;29
2024-06-25 04:24:00;1.0737;1.0737;1.0737;1.0737;16
2024-06-25 04:25:00;1.0737;1.0738;1.0737;1.0738;46
2024-06-25 04:26:00;1.0738;1.0738;1.0737;1.0737;44
2024-06-25 04:27:00;1.0737;1.0738;1.0737;1.0737;27
2024-06-25 04:28:00;1.0737;1.0738;1.0737;1.0738;48
2024-06-25 04:29:00;1.0738;1.0738;1.0737;1.0738;44
2024-06-25 04:30:00;1.0738;1.0738;1.0737;1.0738;29
2024-06-25 04:31:00;1.0738;1.0738;1.0737;1.0737;25
2024-06-25 04:32:00;1.0737;1.0737;1.0737;1.0737;44
2024-06-25 04:33:00;1.0737;1.0737;1.0737;1.0737;21
2024-06-25 04:34:00;1.0737;1.0737;1.0737;1.0737;35
2024-06-25 04:35:00;1.0737;1.0737;1.0737;1.0737;57
2024-06-25 04:36:00;1.0737;1.0737;1.0737;1.0737;27
2024-06-25 04:37:00;1.0737;1.0737;1.0736;1.0737;36
2024-06-25 04:38:00;1.0737;1.0737;1.0737;1.0737;16
2024-06-25 04:39:00;1.0737;1.0738;1.0737;1.0738;40
2024-06-25 04:40:00;1.0738;1.0738;1.0738;1.0738;23
2024-06-25 04:41:00;1.0738;1.0738;1.0738;1.0738;40
2024-06-25 04:42:00;1.0738;1.0739;1.0738;1.0739;35
2024-06-25 04:43:00;1.0739;1.0739;1.0738;1.0738;72
2024-06-25 04:44:00;1.0739;1.0739;1.0738;1.0739;64
2024-06-25 04:45:00;1.0739;1.0739;1.0738;1.0738;41
2024-06-25 04:46:00;1.0738;1.0739;1.0738;1.0739;59
2024-06-25 04:47:00;1.0739;1.0739;1.0738;1.0739;19
2024-06-25 04:48:00;1.0739;1.0739;1.0738;1.0739;78
2024-06-25 04:49:00;1.0739;1.0739;1.0739;1.0739;18
2024-06-25 04:50:00;1.0739;1.0739;1.0739;1.0739;57
2024-06-25 04:51:00;1.0739;1.0739;1.0738;1.0739;45
2024-06-25 04:52:00;1.0739;1.0739;1.0739;1.0739;30
2024-06-25 04:53:00;1.0739;1.0739;1.0739;1.0739;11
2024-06-25 04:54:00;1.0739;1.0740;1.0739;1.0739;36
2024-06-25 04:55:00;1.0739;1.0740;1.0739;1.0739;8
2024-06-25 04:56:00;1.0739;1.0740;1.0739;1.0740;47
2024-06-25 04:57:00;1.0740;1.0740;1.0739;1.0740;47
2024-06-25 04:58:00;1.0740;1.0740;1.0740;1.0740;16
2024-06-25 04:59:00;1.0740;1.0740;1.0739;1.0739;29
2024-06-25 05:00:00;1.0739;1.0740;1.0739;1.0740;36
2024-06-25 05:01:00;1.0740;1.0740;1.0740;1.0740;49
2024-06-25 05:02:00;1.0740;1.0741;1.0740;1.0741;36
2024-06-25 05:03:00;1.0741;1.0741;1.0740;1.0741;19
2024-06-25 05:04:00;1.0741;1.0741;1.0740;1.0740;27
2024-06-25 05:05:00;1.0740;1.0740;1.0740;1.0740;30
2024-06-25 05:06:00;1.0741;1.0741;1.0740;1.0741;21
2024-06-25 05:07:00;1.0741;1.0741;1.0740;1.0740;27
2024-06-25 05:08:00;1.0740;1.0741;1.0740;1.0740;33
2024-06-25 05:09:00;1.0740;1.0741;1.0740;1.0741;8
2024-06-25 05:10:00;1.0740;1.0742;1.0740;1.0742;38
2024-06-25 05:11:00;1.0742;1.0742;1.0742;1.0742;24
2024-06-25 05:12:00;1.0742;1.0742;1.0742;1.0742;18
2024-06-25 05:13:00;1.0742;1.0742;1.0742;1.0742;49
2024-06-25 05:14:00;1.0742;1.0742;1.0742;1.0742;60
2024-06-25 05:15:00;1.0742;1.0743;1.0742;1.0743;28
2024-06-25 05:16:00;1.0743;1.0743;1.0743;1.0743;34
2024-06-25 05:17:00;1.0743;1.0743;1.0743;1.0743;25
2024-06-25 05:18:00;1.0743;1.0743;1.0743;1.0743;57
2024-06-25 05:19:00;1.0743;1.0744;1.0743;1.0744;76
2024-06-25 05:20:00;1.0744;1.0744;1.0743;1.0744;94
2024-06-25 05:21:00;1.0744;1.0744;1.0744;1.0744;48
2024-06-25 05:22:00;1.0744;1.0744;1.0743;1.0743;67
2024-06-25 05:23:00;1.0743;1.0744;1.0743;1.0744;31
2024-06-25 05:24:00;1.0744;1.0744;1.0744;1.0744;60
2024-06-25 05:25:00;1.0744;1.0744;1.0744;1.0744;44
2024-06-25 05:26:00;1.0744;1.0744;1.0743;1.0744;43
2024-06-25 05:27:00;1.0744;1.0744;1.0743;1.0743;29
2024-06-25 05:28:00;1.0743;1.0743;1.0743;1.0743;22
2024-06-25 05:29:00;1.0743;1.0744;1.0743;1.0743;48
2024-06-25 05:30:00;1.0743;1.0744;1.0743;1.0743;85
2024-06-25 05:31:00;1.0743;1.0744;1.0743;1.0743;65
2024-06-25 05:32:00;1.0743;1.0743;1.0742;1.0743;54
2024-06-25 05:33:00;1.0743;1.0743;1.0742;1.0743;69
2024-06-25 05:34:00;1.0743;1.0743;1.0742;1.0743;62
2024-06-25 05:35:00;1.0743;1.0743;1.0743;1.0743;48
2024-06-25 05:36:00;1.0743;1.0743;1.0743;1.0743;33
2024-06-25 05:37:00;1.0743;1.0744;1.0743;1.0743;18
2024-06-25 05:38:00;1.0743;1.0744;1.0742;1.0743;79
2024-06-25 05:39:00;1.0743;1.0743;1.0742;1.0742;41
2024-06-25 05:40:00;1.0742;1.0742;1.0741;1.0741;59
2024-06-25 05:41:00;1.0741;1.0741;1.0741;1.0741;50
2024-06-25 05:42:00;1.0741;1.0742;1.0741;1.0742;22
2024-06-25 05:43:00;1.0741;1.0742;1.0741;1.0742;33
2024-06-25 05:44:00;1.0742;1.0742;1.0742;1.0742;51
2024-06-25 05:45:00;1.0742;1.0742;1.0742;1.0742;49
2024-06-25 05:46:00;1.0742;1.0743;1.0742;1.0742;86
2024-06-25 05:47:00;1.0742;1.0742;1.0742;1.0742;46
2024-06-25 05:48:00;1.0742;1.0742;1.0742;1.0742;43
2024-06-25 05:49:00;1.0742;1.0742;1.0742;1.0742;62
2024-06-25 05:50:00;1.0742;1.0742;1.0742;1.0742;57
2024-06-25 05:51:00;1.0742;1.0742;1.0742;1.0742;46
2024-06-25 05:52:00;1.0742;1.0742;1.0742;1.0742;54
2024-06-25 05:53:00;1.0742;1.0743;1.0742;1.0743;36
2024-06-25 05:54:00;1.0743;1.0743;1.0742;1.0742;42
2024-06-25 05:55:00;1.0742;1.0742;1.0742;1.0742;45
2024-06-25 05:56:00;1.0742;1.0742;1.0742;1.0742;49
2024-06-25 05:57:00;1.0742;1.0742;1.0741;1.0742;35
2024-06-25 05:58:00;1.0742;1.0742;1.0742;1.0742;26
2024-06-25 05:59:00;1.0742;1.0742;1.0741;1.0741;38
2024-06-25 06:00:00;1.0742;1.0742;1.0740;1.0740;68
2024-06-25 06:01:00;1.0740;1.0740;1.0739;1.0740;90
2024-06-25 06:02:00;1.0740;1.0740;1.0739;1.0739;82
2024-06-25 06:03:00;1.0739;1.0740;1.0738;1.0738;97
2024-06-25 06:04:00;1.0738;1.0738;1.0737;1.0738;80
2024-06-25 06:05:00;1.0738;1.0738;1.0737;1.0737;83
2024-06-25 06:06:00;1.0737;1.0738;1.0737;1.0737;99
2024-06-25 06:07:00;1.0737;1.0738;1.0737;1.0738;63
2024-06-25 06:08:00;1.0738;1.0738;1.0737;1.0737;50
2024-06-25 06:09:00;1.0737;1.0737;1.0737;1.0737;43
2024-06-25 06:10:00;1.0737;1.0737;1.0736;1.0737;60
2024-06-25 06:11:00;1.0737;1.0737;1.0737;1.0737;60
2024-06-25 06:12:00;1.0737;1.0737;1.0737;1.0737;67
2024-06-25 06:13:00;1.0737;1.0737;1.0736;1.0736;75
2024-06-25 06:14:00;1.0736;1.0736;1.0736;1.0736;70
2024-06-25 06:15:00;1.0736;1.0736;1.0736;1.0736;45
2024-06-25 06:16:00;1.0736;1.0737;1.0736;1.0737;43
2024-06-25 06:17:00;1.0737;1.0737;1.0736;1.0737;62
2024-06-25 06:18:00;1.0737;1.0737;1.0736;1.0737;37
2024-06-25 06:19:00;1.0737;1.0738;1.0737;1.0737;82
2024-06-25 06:20:00;1.0737;1.0737;1.0737;1.0737;68
2024-06-25 06:21:00;1.0737;1.0737;1.0736;1.0737;59
2024-06-25 06:22:00;1.0737;1.0737;1.0736;1.0736;41
2024-06-25 06:23:00;1.0736;1.0736;1.0735;1.0736;54
2024-06-25 06:24:00;1.0736;1.0736;1.0735;1.0735;70
2024-06-25 06:25:00;1.0735;1.0736;1.0735;1.0736;74
2024-06-25 06:26:00;1.0736;1.0736;1.0735;1.0736;73
2024-06-25 06:27:00;1.0736;1.0736;1.0735;1.0735;48
2024-06-25 06:28:00;1.0735;1.0735;1.0734;1.0735;62
2024-06-25 06:29:00;1.0735;1.0735;1.0735;1.0735;66
2024-06-25 06:30:00;1.0735;1.0735;1.0733;1.0734;63
2024-06-25 06:31:00;1.0734;1.0734;1.0734;1.0734;79
2024-06-25 06:32:00;1.0734;1.0734;1.0734;1.0734;63
2024-06-25 06:33:00;1.0734;1.0735;1.0734;1.0734;26
2024-06-25 06:34:00;1.0735;1.0735;1.0734;1.0735;46
2024-06-25 06:35:00;1.0735;1.0735;1.0734;1.0735;28
2024-06-25 06:36:00;1.0735;1.0736;1.0735;1.0736;62
2024-06-25 06:37:00;1.0736;1.0736;1.0735;1.0735;46
